Salina_Count,Metrics,Sub Metric,Year,Smoke_Estimate,AQI
62562,INCOME,Median family income (dollars),2017,3.4114947031400864,23.05488876743061
79644,INCOME,Mean family income (dollars),2017,3.4114947031400864,23.05488876743061
26837,INCOME,Per capita income (dollars),2017,3.4114947031400864,23.05488876743061
7740,INCOME,Nonfamily households,2017,3.4114947031400864,23.05488876743061
29306,INCOME,Median nonfamily income (dollars),2017,3.4114947031400864,23.05488876743061
35620,INCOME,Mean nonfamily income (dollars),2017,3.4114947031400864,23.05488876743061
29581,INCOME,Median earnings for workers (dollars),2017,3.4114947031400864,23.05488876743061
41413,INCOME,"Median earnings for male full-time, year-round workers (dollars)",2017,3.4114947031400864,23.05488876743061
33912,INCOME,"Median earnings for female full-time, year-round workers (dollars)",2017,3.4114947031400864,23.05488876743061
23379,INDUSTRY,Civilian employed population 16 years and over,2018,0.8903862897185715,23.4865201115219
201,INDUSTRY,"Agriculture, forestry, fishing and hunting, and mining",2018,0.8903862897185715,23.4865201115219
1502,INDUSTRY,Construction,2018,0.8903862897185715,23.4865201115219
4125,INDUSTRY,Manufacturing,2018,0.8903862897185715,23.4865201115219
567,INDUSTRY,Wholesale trade,2018,0.8903862897185715,23.4865201115219
2745,INDUSTRY,Retail trade,2018,0.8903862897185715,23.4865201115219
878,INDUSTRY,"Transportation and warehousing, and utilities",2018,0.8903862897185715,23.4865201115219
187,INDUSTRY,Information,2018,0.8903862897185715,23.4865201115219
1212,INDUSTRY,"Finance and insurance, and real estate and rental and leasing",2018,0.8903862897185715,23.4865201115219
1586,INDUSTRY,"Professional, scientific, and management, and administrative and waste management services",2018,0.8903862897185715,23.4865201115219
5577,INDUSTRY,"Educational services, and health care and social assistance",2018,0.8903862897185715,23.4865201115219
2391,INDUSTRY,"Arts, entertainment, and recreation, and accommodation and food services",2018,0.8903862897185715,23.4865201115219
1458,INDUSTRY,"Other services, except public administration",2018,0.8903862897185715,23.4865201115219
950,INDUSTRY,Public administration,2018,0.8903862897185715,23.4865201115219
19359,INCOME,Total households,2018,0.8903862897185715,23.4865201115219
890,INCOME,"Less than $10,000",2018,0.8903862897185715,23.4865201115219
1011,INCOME,"$10,000 to $14,999",2018,0.8903862897185715,23.4865201115219
2817,INCOME,"$15,000 to $24,999",2018,0.8903862897185715,23.4865201115219
2584,INCOME,"$25,000 to $34,999",2018,0.8903862897185715,23.4865201115219
2751,INCOME,"$35,000 to $49,999",2018,0.8903862897185715,23.4865201115219
3882,INCOME,"$50,000 to $74,999",2018,0.8903862897185715,23.4865201115219
2460,INCOME,"$75,000 to $99,999",2018,0.8903862897185715,23.4865201115219
1936,INCOME,"$100,000 to $149,999",2018,0.8903862897185715,23.4865201115219
553,INCOME,"$150,000 to $199,999",2018,0.8903862897185715,23.4865201115219
475,INCOME,"$200,000 or more",2018,0.8903862897185715,23.4865201115219
48079,INCOME,Median household income (dollars),2018,0.8903862897185715,23.4865201115219
62555,INCOME,Mean household income (dollars),2018,0.8903862897185715,23.4865201115219
14551,INCOME,With earnings,2018,0.8903862897185715,23.4865201115219
65028,INCOME,Mean earnings (dollars),2018,0.8903862897185715,23.4865201115219
6251,INCOME,With Social Security,2018,0.8903862897185715,23.4865201115219
18965,INCOME,Mean Social Security income (dollars),2018,0.8903862897185715,23.4865201115219
2939,INCOME,With retirement income,2018,0.8903862897185715,23.4865201115219
18161,INCOME,Mean retirement income (dollars),2018,0.8903862897185715,23.4865201115219
884,INCOME,With Supplemental Security Income,2018,0.8903862897185715,23.4865201115219
10060,INCOME,Mean Supplemental Security Income (dollars),2018,0.8903862897185715,23.4865201115219
349,INCOME,With cash public assistance income,2018,0.8903862897185715,23.4865201115219
2655,INCOME,Mean cash public assistance income (dollars),2018,0.8903862897185715,23.4865201115219
1968,INCOME,With Food Stamp/SNAP benefits in the past 12 months,2018,0.8903862897185715,23.4865201115219
11439,INCOME,Families,2018,0.8903862897185715,23.4865201115219
64151,INCOME,Median family income (dollars),2018,0.8903862897185715,23.4865201115219
79653,INCOME,Mean family income (dollars),2018,0.8903862897185715,23.4865201115219
26598,INCOME,Per capita income (dollars),2018,0.8903862897185715,23.4865201115219
7920,INCOME,Nonfamily households,2018,0.8903862897185715,23.4865201115219
28837,INCOME,Median nonfamily income (dollars),2018,0.8903862897185715,23.4865201115219
35867,INCOME,Mean nonfamily income (dollars),2018,0.8903862897185715,23.4865201115219
29334,INCOME,Median earnings for workers (dollars),2018,0.8903862897185715,23.4865201115219
43057,INCOME,"Median earnings for male full-time, year-round workers (dollars)",2018,0.8903862897185715,23.4865201115219
33098,INCOME,"Median earnings for female full-time, year-round workers (dollars)",2018,0.8903862897185715,23.4865201115219
23585,INDUSTRY,Civilian employed population 16 years and over,2019,0.1330077668614965,22.5135035309904
298,INDUSTRY,"Agriculture, forestry, fishing and hunting, and mining",2019,0.1330077668614965,22.5135035309904
1203,INDUSTRY,Construction,2019,0.1330077668614965,22.5135035309904
4138,INDUSTRY,Manufacturing,2019,0.1330077668614965,22.5135035309904
609,INDUSTRY,Wholesale trade,2019,0.1330077668614965,22.5135035309904
2482,INDUSTRY,Retail trade,2019,0.1330077668614965,22.5135035309904
976,INDUSTRY,"Transportation and warehousing, and utilities",2019,0.1330077668614965,22.5135035309904
228,INDUSTRY,Information,2019,0.1330077668614965,22.5135035309904
1145,INDUSTRY,"Finance and insurance, and real estate and rental and leasing",2019,0.1330077668614965,22.5135035309904
1637,INDUSTRY,"Professional, scientific, and management, and administrative and waste management services",2019,0.1330077668614965,22.5135035309904
5787,INDUSTRY,"Educational services, and health care and social assistance",2019,0.1330077668614965,22.5135035309904
2706,INDUSTRY,"Arts, entertainment, and recreation, and accommodation and food services",2019,0.1330077668614965,22.5135035309904
1431,INDUSTRY,"Other services, except public administration",2019,0.1330077668614965,22.5135035309904
945,INDUSTRY,Public administration,2019,0.1330077668614965,22.5135035309904
19120,INCOME,Total households,2019,0.1330077668614965,22.5135035309904
1041,INCOME,"Less than $10,000",2019,0.1330077668614965,22.5135035309904
1001,INCOME,"$10,000 to $14,999",2019,0.1330077668614965,22.5135035309904
2221,INCOME,"$15,000 to $24,999",2019,0.1330077668614965,22.5135035309904
2396,INCOME,"$25,000 to $34,999",2019,0.1330077668614965,22.5135035309904
2764,INCOME,"$35,000 to $49,999",2019,0.1330077668614965,22.5135035309904
3833,INCOME,"$50,000 to $74,999",2019,0.1330077668614965,22.5135035309904
2415,INCOME,"$75,000 to $99,999",2019,0.1330077668614965,22.5135035309904
2388,INCOME,"$100,000 to $149,999",2019,0.1330077668614965,22.5135035309904
563,INCOME,"$150,000 to $199,999",2019,0.1330077668614965,22.5135035309904
498,INCOME,"$200,000 or more",2019,0.1330077668614965,22.5135035309904
50490,INCOME,Median household income (dollars),2019,0.1330077668614965,22.5135035309904
65603,INCOME,Mean household income (dollars),2019,0.1330077668614965,22.5135035309904
14249,INCOME,With earnings,2019,0.1330077668614965,22.5135035309904
69228,INCOME,Mean earnings (dollars),2019,0.1330077668614965,22.5135035309904
6322,INCOME,With Social Security,2019,0.1330077668614965,22.5135035309904
19020,INCOME,Mean Social Security income (dollars),2019,0.1330077668614965,22.5135035309904
3368,INCOME,With retirement income,2019,0.1330077668614965,22.5135035309904
18056,INCOME,Mean retirement income (dollars),2019,0.1330077668614965,22.5135035309904
829,INCOME,With Supplemental Security Income,2019,0.1330077668614965,22.5135035309904
10147,INCOME,Mean Supplemental Security Income (dollars),2019,0.1330077668614965,22.5135035309904
299,INCOME,With cash public assistance income,2019,0.1330077668614965,22.5135035309904
2910,INCOME,Mean cash public assistance income (dollars),2019,0.1330077668614965,22.5135035309904
1866,INCOME,With Food Stamp/SNAP benefits in the past 12 months,2019,0.1330077668614965,22.5135035309904
11162,INCOME,Families,2019,0.1330077668614965,22.5135035309904
70544,INCOME,Median family income (dollars),2019,0.1330077668614965,22.5135035309904
84417,INCOME,Mean family income (dollars),2019,0.1330077668614965,22.5135035309904
27745,INCOME,Per capita income (dollars),2019,0.1330077668614965,22.5135035309904
7958,INCOME,Nonfamily households,2019,0.1330077668614965,22.5135035309904
30075,INCOME,Median nonfamily income (dollars),2019,0.1330077668614965,22.5135035309904
37318,INCOME,Mean nonfamily income (dollars),2019,0.1330077668614965,22.5135035309904
30405,INCOME,Median earnings for workers (dollars),2019,0.1330077668614965,22.5135035309904
46226,INCOME,"Median earnings for male full-time, year-round workers (dollars)",2019,0.1330077668614965,22.5135035309904
34020,INCOME,"Median earnings for female full-time, year-round workers (dollars)",2019,0.1330077668614965,22.5135035309904
23561,INDUSTRY,Civilian employed population 16 years and over,2020,0.3474045198934174,23.14229068582781
345,INDUSTRY,"Agriculture, forestry, fishing and hunting, and mining",2020,0.3474045198934174,23.14229068582781
1042,INDUSTRY,Construction,2020,0.3474045198934174,23.14229068582781
3604,INDUSTRY,Manufacturing,2020,0.3474045198934174,23.14229068582781
574,INDUSTRY,Wholesale trade,2020,0.3474045198934174,23.14229068582781
2749,INDUSTRY,Retail trade,2020,0.3474045198934174,23.14229068582781
959,INDUSTRY,"Transportation and warehousing, and utilities",2020,0.3474045198934174,23.14229068582781
216,INDUSTRY,Information,2020,0.3474045198934174,23.14229068582781
977,INDUSTRY,"Finance and insurance, and real estate and rental and leasing",2020,0.3474045198934174,23.14229068582781
1699,INDUSTRY,"Professional, scientific, and management, and administrative and waste management services",2020,0.3474045198934174,23.14229068582781
6403,INDUSTRY,"Educational services, and health care and social assistance",2020,0.3474045198934174,23.14229068582781
2706,INDUSTRY,"Arts, entertainment, and recreation, and accommodation and food services",2020,0.3474045198934174,23.14229068582781
1406,INDUSTRY,"Other services, except public administration",2020,0.3474045198934174,23.14229068582781
881,INDUSTRY,Public administration,2020,0.3474045198934174,23.14229068582781
19245,INCOME,Total households,2020,0.3474045198934174,23.14229068582781
1201,INCOME,"Less than $10,000",2020,0.3474045198934174,23.14229068582781
1088,INCOME,"$10,000 to $14,999",2020,0.3474045198934174,23.14229068582781
2079,INCOME,"$15,000 to $24,999",2020,0.3474045198934174,23.14229068582781
2652,INCOME,"$25,000 to $34,999",2020,0.3474045198934174,23.14229068582781
2626,INCOME,"$35,000 to $49,999",2020,0.3474045198934174,23.14229068582781
3891,INCOME,"$50,000 to $74,999",2020,0.3474045198934174,23.14229068582781
2128,INCOME,"$75,000 to $99,999",2020,0.3474045198934174,23.14229068582781
2450,INCOME,"$100,000 to $149,999",2020,0.3474045198934174,23.14229068582781
595,INCOME,"$150,000 to $199,999",2020,0.3474045198934174,23.14229068582781
535,INCOME,"$200,000 or more",2020,0.3474045198934174,23.14229068582781
49870,INCOME,Median household income (dollars),2020,0.3474045198934174,23.14229068582781
66592,INCOME,Mean household income (dollars),2020,0.3474045198934174,23.14229068582781
14606,INCOME,With earnings,2020,0.3474045198934174,23.14229068582781
70696,INCOME,Mean earnings (dollars),2020,0.3474045198934174,23.14229068582781
6124,INCOME,With Social Security,2020,0.3474045198934174,23.14229068582781
19527,INCOME,Mean Social Security income (dollars),2020,0.3474045198934174,23.14229068582781
3567,INCOME,With retirement income,2020,0.3474045198934174,23.14229068582781
17013,INCOME,Mean retirement income (dollars),2020,0.3474045198934174,23.14229068582781
1060,INCOME,With Supplemental Security Income,2020,0.3474045198934174,23.14229068582781
8885,INCOME,Mean Supplemental Security Income (dollars),2020,0.3474045198934174,23.14229068582781
573,INCOME,With cash public assistance income,2020,0.3474045198934174,23.14229068582781
3127,INCOME,Mean cash public assistance income (dollars),2020,0.3474045198934174,23.14229068582781
2151,INCOME,With Food Stamp/SNAP benefits in the past 12 months,2020,0.3474045198934174,23.14229068582781
11159,INCOME,Families,2020,0.3474045198934174,23.14229068582781
68074,INCOME,Median family income (dollars),2020,0.3474045198934174,23.14229068582781
87331,INCOME,Mean family income (dollars),2020,0.3474045198934174,23.14229068582781
28427,INCOME,Per capita income (dollars),2020,0.3474045198934174,23.14229068582781
8086,INCOME,Nonfamily households,2020,0.3474045198934174,23.14229068582781
29154,INCOME,Median nonfamily income (dollars),2020,0.3474045198934174,23.14229068582781
35393,INCOME,Mean nonfamily income (dollars),2020,0.3474045198934174,23.14229068582781
30335,INCOME,Median earnings for workers (dollars),2020,0.3474045198934174,23.14229068582781
45192,INCOME,"Median earnings for male full-time, year-round workers (dollars)",2020,0.3474045198934174,23.14229068582781
33799,INCOME,"Median earnings for female full-time, year-round workers (dollars)",2020,0.3474045198934174,23.14229068582781
